"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AL,01,State House District 89,"=""01089""","4,985",36,"4,985","13,835,307","1,184","874,115","3,128","4,092,264",248,298,191,"4,910","23,678,009",34,"65,553","4,638",0,"2,919","1,828","3,037",98,"3,158","1,613",0,"1,142",270,734,"1,064",840,539,371,334,242,254,0
AL,01,State House District 90,"=""01090""","5,905",0,"5,905","16,950,043","1,396","926,965","3,672","4,527,888",240,225,58,"5,802","27,089,056",32,"87,905","5,460",0,"3,581","1,997","3,843",30,"3,268","2,325",0,"1,238",245,769,"1,385",997,678,549,414,179,122,0
AL,01,State House District 91,"=""01091""","4,212",51,"4,212","11,164,461","1,067","769,537","2,616","3,318,009",194,146,145,"4,115","18,960,914",61,"72,085","3,871",0,"2,300","1,906","2,217",75,"2,138","1,799",0,823,293,607,911,606,480,323,283,248,164,0
AL,01,State House District 92,"=""01092""","4,969",6,"4,969","13,542,433","1,118","791,701","3,085","3,828,664",155,120,64,"4,848","21,919,857",87,"110,777","4,503",0,"2,377","2,295","2,635",10,"2,607","1,947",0,"1,132",344,782,"1,108",762,523,466,349,217,160,0
AL,01,State House District 93,"=""01093""","5,273",47,"5,273","14,712,505","1,139","805,591","3,293","4,175,765",228,189,136,"5,178","23,532,413",74,"70,513","4,871",10,"2,983","2,219","2,956",63,"2,722","2,213",0,"1,039",376,888,"1,308",835,567,430,339,240,194,0
AL,01,State House District 94,"=""01094""","3,693",16,"3,693","9,546,615",836,"626,764","2,221","2,831,589",196,115,174,"3,538","14,904,965",120,"128,131","3,287",0,"1,775","1,946","1,699",34,"2,114","1,304",0,"1,085",283,573,887,518,375,309,243,176,159,0
AL,01,State House District 95,"=""01095""","4,778",36,"4,778","11,993,270","1,111","803,263","2,838","3,533,911",247,127,148,"4,554","18,673,765",185,"226,115","4,153",0,"2,176","2,669","2,057",17,"2,734","1,653",0,"1,426",393,815,"1,164",676,461,361,267,179,170,0
AL,01,State House District 96,"=""01096""","3,200",2,"3,200","8,065,989",841,"629,399","1,936","2,488,804",254,230,190,"3,091","13,503,588",94,"124,625","2,873",1,"1,451","1,602","1,519",35,"1,738","1,219",0,811,181,478,669,440,350,306,261,215,185,0
AL,01,State House District 97,"=""01097""","7,703",139,"7,703","25,446,714","1,101","674,054","4,948","6,340,115",292,534,155,"7,622","36,661,551",47,"49,834","7,244",10,"5,333","2,071","5,458",133,"4,484","2,914",0,"2,207",306,"1,300","2,494","1,630",760,499,323,203,69,0
AL,01,State House District 98,"=""01098""","6,695",69,"6,695","21,435,993","1,188","788,158","4,330","5,528,740",261,437,119,"6,613","31,682,173",35,"62,693","6,289",0,"4,403","1,924","4,652",59,"3,879","2,545",0,"1,824",256,"1,085","1,965","1,313",700,488,359,224,118,0
